node,degree_centrality,closeness_centrality,betweenness_centrality,pagerank,global_importance_score,business_role
2813,0.006686478454680535,0.2834678834678835,2.5929473257388785e-05,0.0002445245033764026,0.08761506273809405,Acteur périphérique
2843,0.007181773155027241,0.2830109335576114,2.6941490897086844e-06,0.00023504696674132904,0.08760025575066561,Acteur périphérique
3377,0.007677067855373947,0.28305060984158137,3.681886818980981e-06,0.00020818911104520974,0.08749447980777839,Acteur périphérique
2429,0.02129767211490837,0.2612239617026782,1.2199514297778767e-05,0.00019668042755326725,0.0874900351599383,Acteur périphérique
3250,0.008420009905894007,0.2831101451307579,3.00467021380941e-07,0.00017180577208351054,0.0874358822499344,Acteur périphérique
558,0.004952947003467063,0.28871728871728874,2.9227631770779883e-05,0.0001704038240719905,0.08737846977463266,Acteur périphérique
2239,0.010896483407627538,0.27936903279369035,3.245362798160907e-05,0.00016000215351331343,0.08735928889619606,Acteur périphérique
1989,0.021545319465081723,0.2612408617454875,1.4463545931770982e-06,0.00017931182747724537,0.08732399311075903,Acteur périphérique
457,0.004952947003467063,0.2866676132329973,7.610630932348111e-05,0.00022194714151254095,0.08731242808469193,Acteur périphérique
516,0.004952947003467063,0.2866676132329973,7.51310224107966e-05,0.00022132725858718867,0.08729544844892509,Acteur périphérique
2977,0.008172362555720653,0.2830902972518228,9.576648922201234e-07,0.00017777541517989122,0.08729248667814853,Acteur périphérique
2844,0.007181773155027241,0.2830109335576114,6.8541883562281475e-06,0.00022076090318477737,0.08722556654700916,Acteur périphérique
3148,0.007429420505200594,0.28303077030910495,6.127203911868974e-06,0.0002080218710403877,0.0871901351112151,Acteur périphérique
3415,0.007181773155027241,0.2830109335576114,7.673486978157232e-06,0.0002184791954600052,0.08716581951530233,Acteur périphérique
2784,0.006934125804853888,0.28299109958651625,9.130204718313894e-06,0.0002295736512071307,0.08715827623588707,Acteur périphérique
3651,0.0079247152055473,0.2779651683072899,0.00043408554514050003,0.000310397437685895,0.08713599992117341,Acteur périphérique
2850,0.008172362555720653,0.2830902972518228,9.624690962489203e-07,0.000170696166497098,0.08710553093861054,Acteur périphérique
2829,0.006934125804853888,0.28299109958651625,1.6235201938523196e-06,0.00022731269344580097,0.08709387906938082,Acteur périphérique
3231,0.006934125804853888,0.28299109958651625,4.985218682429829e-06,0.0002268901850252405,0.08708481967004303,Acteur périphérique
3186,0.005695889053987122,0.28632205913635395,5.5405352040195364e-05,0.0001867825874259465,0.08698734080728819,Acteur périphérique
2353,0.02129767211490837,0.2612239617026782,1.0855505759016515e-06,0.00017709418350228602,0.08696583538857872,Acteur périphérique
1963,0.02129767211490837,0.2612239617026782,1.1588798784941195e-06,0.00017666400880739035,0.08695452051264428,Acteur périphérique
2907,0.0079247152055473,0.28307045215562565,1.3063942928953254e-06,0.00017528127580364872,0.08692537704767396,Acteur périphérique
3160,0.007429420505200594,0.28303077030910495,3.561864399410079e-06,0.00019787330288061286,0.08692051586548948,Acteur périphérique
579,0.009658246656760773,0.27098852426011677,1.2406788467988566e-05,0.0004232250932243296,0.08690620705695888,Acteur périphérique
2001,0.014858841010401188,0.2666754721965394,6.603307206243447e-05,0.0003066585665863593,0.08683078248421919,Acteur périphérique
2775,0.006686478454680535,0.28354750368653886,9.354962436830526e-06,0.00021257765192956646,0.08681759713940149,Acteur périphérique
518,0.0047052996532937095,0.28664726343437213,4.377496413507486e-05,0.00021446337550002484,0.08679278371229605,Acteur périphérique
2768,0.006934125804853888,0.28299109958651625,6.697431939534429e-06,0.0002156531868487682,0.08678912622424619,Acteur périphérique
3176,0.006686478454680535,0.28297126839523473,4.997936512410267e-06,0.00022705742787134346,0.08678779565832825,Acteur périphérique
3016,0.007181773155027241,0.2830109335576114,6.2506974020888044e-06,0.00020351938370339825,0.08676985151717946,Acteur périphérique
3285,0.006686478454680535,0.28297126839523473,2.6075291196979965e-06,0.00022151185796116668,0.08663984806797484,Acteur périphérique
3080,0.006934125804853888,0.28299109958651625,4.575142690671393e-06,0.00020961167494750333,0.08662824849462557,Acteur périphérique
543,0.005200594353640416,0.28622058406577827,1.3800932616526306e-05,0.00019822460082669256,0.08661672011701592,Acteur périphérique
3221,0.0064388311045071814,0.2829514399831827,7.621301082122804e-06,0.0002280118370307777,0.08651319210983663,Acteur périphérique
2155,0.010153541357107478,0.2785980405685111,9.512804524326332e-05,0.00017852119096579944,0.08647754451728634,Acteur périphérique
3721,0.007429420505200594,0.2779651683072899,0.00044442054579401453,0.0003028421115120016,0.08636820802686465,Acteur périphérique
3081,0.006191183754333828,0.28293161434977576,8.974061687835677e-06,0.00023381243593419956,0.08636578224774244,Acteur périphérique
3278,0.0047052996532937095,0.2870752168349211,1.9376519836993037e-05,0.0001866508856252546,0.08634715149887282,Acteur périphérique
3225,0.006934125804853888,0.28299109958651625,4.837518553105543e-06,0.00019781211891213162,0.08631679305963136,Acteur périphérique
1967,0.0004952947003467063,0.29895609683867624,0.0,4.8457139022384005e-05,0.08624315685968262,Acteur périphérique
554,0.004457652303120356,0.28662691652470185,7.486283571839704e-05,0.00020392936769565614,0.0862321806000541,Acteur périphérique
198,0.0029717682020802376,0.2854920814479638,0.0016628780885075156,0.0002614245993622164,0.08621146197612989,Acteur périphérique
3273,0.0064388311045071814,0.2829514399831827,3.55389607535101e-06,0.00021386881938266882,0.08613714405480244,Acteur périphérique
357,0.004457652303120356,0.28662691652470185,5.04079563412443e-05,0.0002000529587345764,0.08611453912889755,Acteur périphérique
3178,0.006191183754333828,0.28320942628699675,1.7309235753338055e-05,0.00021612304777027803,0.08610123825158171,Acteur périphérique
3260,0.006934125804853888,0.28299109958651625,3.5134869989330004e-06,0.00018936401851168594,0.08609285713507182,Acteur périphérique
2731,0.007181773155027241,0.2830109335576114,1.5032617968086918e-06,0.00017568605340025341,0.08603182590260347,Acteur périphérique
2949,0.004952947003467063,0.2828325278419836,4.053988612130407e-06,0.0002768800770579753,0.08599290692701045,Acteur périphérique
2684,0.006934125804853888,0.28299109958651625,1.850650661738785e-06,0.00018453239384273688,0.08596421865470595,Acteur périphérique
425,0.0047052996532937095,0.2871364573704046,2.74253812312797e-06,0.00016962716656524846,0.08593069885888578,Acteur périphérique
2663,0.0064388311045071814,0.2829514399831827,3.591267600842963e-06,0.00020552412907569987,0.08591678908872344,Acteur périphérique
3750,0.007181773155027241,0.2779077770130764,0.00046390735873430046,0.0002976845074523659,0.08591602525974515,Acteur périphérique
2846,0.006686478454680535,0.28297126839523473,1.4347501508722555e-06,0.00019295987295203345,0.08588507496248705,Acteur périphérique
2978,0.006191183754333828,0.28293161434977576,4.030634233797787e-06,0.00021475743434705696,0.0858594647003919,Acteur périphérique
3545,0.02055473006438831,0.24038576020954874,4.346068531524042e-05,0.0007271573982528108,0.08584904996706968,Acteur périphérique
3938,0.02055473006438831,0.24038576020954874,3.8086817415907674e-05,0.000726601468756114,0.08583101315412678,Acteur périphérique
3279,0.006191183754333828,0.28293161434977576,9.386034451909138e-06,0.00021323746041711775,0.08582266661108821,Acteur périphérique
3041,0.006686478454680535,0.28297126839523473,4.0460219186267036e-06,0.00019049532575839175,0.08582161802505575,Acteur périphérique
2673,0.007181773155027241,0.2830109335576114,1.8607514324429032e-06,0.00016759108213826622,0.08581826572579161,Acteur périphérique
2693,0.004457652303120356,0.28632205913635395,3.296894405619292e-05,0.00019318276367479836,0.08570557640260122,Acteur périphérique
549,0.001733531451213472,0.2938009313154831,3.7983115207768156e-05,0.00011119124915573054,0.08569706615636201,Acteur périphérique
3318,0.004952947003467063,0.2828325278419836,1.36087336173022e-06,0.0002644608889592952,0.08566324218811018,Acteur périphérique
3237,0.006934125804853888,0.28299109958651625,2.996656095037741e-06,0.00017280647680622798,0.08565525965483188,Acteur périphérique
2812,0.006191183754333828,0.28293161434977576,1.0440582884472885e-05,0.0002064835260331226,0.0856449576110831,Acteur périphérique
3211,0.006191183754333828,0.28293161434977576,8.577076516799013e-06,0.00020649775179076694,0.08564416986911652,Acteur périphérique
3319,0.0064388311045071814,0.2831498492391838,1.188501708162043e-05,0.00018933228166644617,0.08563534336497966,Acteur périphérique
3886,0.007181773155027241,0.2779077770130764,0.0004200672096052787,0.0002879151778568637,0.08563065253569084,Acteur périphérique
2797,0.006686478454680535,0.28297126839523473,1.5917414526128336e-06,0.00018102552093391368,0.08556999385158173,Acteur périphérique
2761,0.006934125804853888,0.28299109958651625,1.613885830538884e-06,0.0001688569939853553,0.08555009286754472,Acteur périphérique
2232,0.017582961862308073,0.26097072319524334,2.3763094991807578e-05,0.0002923244979436742,0.08553285667976815,Acteur périphérique
2845,0.0064388311045071814,0.2829514399831827,3.4400672341447616e-06,0.00018513614651056664,0.08537826022078401,Acteur périphérique
98,0.012134720158494303,0.26191866121813584,6.75276474687329e-06,0.0005003246722658377,0.08536718066718699,Acteur périphérique
188,0.01188707280832095,0.2619016733687897,1.0395368746413048e-05,0.0005108965045625002,0.08534922242695846,Acteur périphérique
2284,0.013868251609707775,0.26660504423610193,7.356369161178524e-05,0.00029454065375521385,0.08531598448288587,Acteur périphérique
2979,0.004457652303120356,0.2864236061852745,3.433833640807239e-05,0.00017475972486757032,0.08529205109823178,Acteur périphérique
2795,0.005943536404160475,0.28291179149443,7.3075443389528185e-06,0.0002042302390505294,0.08528205079479259,Acteur périphérique
3379,0.006191183754333828,0.28293161434977576,2.405169218070607e-06,0.00019036738496858006,0.08521432321092443,Acteur périphérique
676,0.004457652303120356,0.287463515341354,2.2399370374280446e-06,0.00014338595193409595,0.08518242739483198,Acteur périphérique
2670,0.0047052996532937095,0.2828127188681888,6.042924058707481e-07,0.0002568425586787771,0.08516014132464432,Acteur périphérique
2538,0.013868251609707775,0.26660504423610193,6.557567985250183e-05,0.00028766519291625886,0.08512942053487407,Acteur périphérique
3215,0.006191183754333828,0.28293161434977576,5.9147044474091415e-06,0.00018691254304910779,0.0851252739893019,Acteur périphérique
426,0.004457652303120356,0.28676940558198993,1.2596167477644962e-06,0.00015988453812266224,0.08512428586268089,Acteur périphérique
3193,0.006686478454680535,0.28297126839523473,2.6107972497599517e-06,0.00016384786382425646,0.08511697838729099,Acteur périphérique
2640,0.013868251609707775,0.26660504423610193,6.463864917574976e-05,0.0002860628239457768,0.08508651791252321,Acteur périphérique
1970,0.017830609212481426,0.2609875904860393,1.7603317291637155e-05,0.00026375335230171887,0.08507380657249376,Acteur périphérique
3289,0.0047052996532937095,0.28632205913635395,3.8977717921186166e-05,0.00015795726717489545,0.085066399788674,Acteur périphérique
2126,0.01337295690936107,0.2606843124596514,3.1282331304484894e-05,0.0004666052745535207,0.08505161631162429,Acteur périphérique
2701,0.0064388311045071814,0.2829514399831827,3.8469971413734646e-07,0.0001727772215133997,0.08504996083091841,Acteur périphérique
2702,0.005943536404160475,0.28291179149443,5.135825124297284e-06,0.000194407394675895,0.08502127946756521,Acteur périphérique
634,0.00396235760277365,0.2877297990594271,5.936821370721734e-05,0.0001501259733385882,0.08501060754578432,Acteur périphérique
3325,0.0047052996532937095,0.2828127188681888,1.3158874670574946e-06,0.00025100030908560377,0.08500629526190177,Acteur périphérique
3420,0.005695889053987122,0.2831697054698457,9.592513808623383e-06,0.0001963807244484542,0.08497209851047537,Acteur périphérique
2686,0.005943536404160475,0.28291179149443,3.3932554500176765e-06,0.0001914887256719675,0.08494311122670495,Acteur périphérique
2889,0.0047052996532937095,0.2828127188681888,2.756222563274789e-06,0.00024831155995124854,0.08493618623844722,Acteur périphérique
2987,0.006686478454680535,0.28297126839523473,1.1259133837984391e-06,0.0001544749079063947,0.08486851715536799,Acteur périphérique
2819,0.005943536404160475,0.28291179149443,5.447287143528717e-06,0.00018655583215715368,0.08481411883436189,Acteur périphérique
2018,0.013620604259534423,0.2665874430580313,5.923833825832869e-05,0.0002861889130129989,0.08478661224757605,Acteur périphérique
3337,0.005943536404160475,0.28291179149443,2.8395889278760396e-06,0.00018474270357876204,0.08476460713494,Acteur périphérique
2705,0.006686478454680535,0.28297126839523473,8.204313901440169e-07,0.00014984505787946347,0.08474605485485875,Acteur périphérique
3243,0.006686478454680535,0.28297126839523473,4.724717379063074e-07,0.0001497497289101408,0.08474332003328038,Acteur périphérique
199,0.011639425458147598,0.2618846877229392,9.450375984913955e-06,0.0004970049703824462,0.08468233866593926,Acteur périphérique
269,0.0014858841010401188,0.2917840884456969,0.0001018518468952855,0.00013635950097119323,0.08468105718163266,Acteur périphérique
170,0.011391778107974244,0.26186770428015566,1.2076646755280126e-05,0.0005074088921908395,0.08465931461775714,Acteur périphérique
557,0.009162951956414065,0.2738926948382283,2.0526252933937625e-05,0.0002808747016989297,0.08464093229722276,Acteur périphérique
508,0.00396235760277365,0.2868712702472293,6.234668694339067e-05,0.00015886606920413414,0.08463320124509013,Acteur périphérique
3431,0.005695889053987122,0.2828919714165616,7.006494983828446e-06,0.00019076299401670532,0.08462476008780218,Acteur périphérique
2908,0.006686478454680535,0.28297126839523473,2.193045445334907e-07,0.0001449652810084732,0.08461680755652755,Acteur périphérique
2984,0.005943536404160475,0.28291179149443,3.6949607086105096e-06,0.0001786799391127572,0.08460502716938406,Acteur périphérique
394,0.008915304606240713,0.27527438816551913,1.7221766880793785e-05,0.0002531652423425702,0.08460157960002898,Acteur périphérique
339,0.006686478454680535,0.2748995847232623,0.0003276135734341351,0.00035337088392488884,0.08458918739555098,Acteur périphérique
3013,0.005943536404160475,0.28291179149443,1.1508885615168398e-06,0.00017762885144256802,0.08457568023963774,Acteur périphérique
3223,0.005695889053987122,0.2828919714165616,4.307747172316009e-06,0.00018837042456007973,0.08455988885545294,Acteur périphérique
3170,0.006191183754333828,0.28293161434977576,1.5819024302282305e-06,0.00016512866874557238,0.08454726976917248,Acteur périphérique
355,0.009658246656760773,0.2718093699515347,8.131235635225894e-06,0.0003104324244772026,0.08450805878848247,Acteur périphérique
555,0.009410599306587419,0.27250641112160884,1.3447011991810428e-05,0.00030200042235409383,0.08449666753040964,Acteur périphérique
2703,0.004457652303120356,0.2827929126689544,2.934807699501002e-07,0.00024243418863287988,0.08447799983450471,Acteur périphérique
3007,0.005943536404160475,0.28291179149443,3.999067997700967e-06,0.00017330245390956867,0.08446320085194059,Acteur périphérique
3075,0.005695889053987122,0.2828919714165616,5.232912738252125e-06,0.0001829793983347651,0.08441809267060506,Acteur périphérique
1998,0.01337295690936107,0.2665698442038553,5.6684884936288386e-05,0.00028277854094049267,0.08439508977046893,Acteur périphérique
3209,0.005943536404160475,0.28291179149443,8.065623748025165e-07,0.0001702013350301267,0.08437930898567404,Acteur périphérique
3440,0.0064388311045071814,0.27785040941305994,0.0005883593193608264,0.00027032751326495474,0.08436840650874729,Acteur périphérique
3390,0.006191183754333828,0.28293161434977576,2.363304386691642e-06,0.0001577025516297644,0.0843516382913119,Acteur périphérique
2803,0.005448241703813769,0.2828721541155867,5.696892674003728e-06,0.00019110838416897357,0.08433162515195279,Acteur périphérique
2962,0.0047052996532937095,0.2833883079514352,1.3466332467661343e-05,0.00020866394149640313,0.08430482718614757,Acteur périphérique
3309,0.004457652303120356,0.2827929126689544,1.1099455466401481e-06,0.00023495857923595045,0.08428108318562938,Acteur périphérique
2235,0.01733531451213472,0.26095385808452887,1.8313551217237947e-05,0.000256301795742183,0.08427877530561863,Acteur périphérique
2870,0.005448241703813769,0.2828721541155867,4.394790730829237e-06,0.00018906407818821062,0.08427682331299019,Acteur périphérique
3609,0.006686478454680535,0.2779077770130764,0.00012693676711166108,0.0002647506295422498,0.08426116897623351,Acteur périphérique
272,0.01114413075780089,0.2618507230400104,1.899166953524329e-05,0.0005026915251136312,0.08423962548668638,Acteur périphérique
3262,0.005943536404160475,0.28291179149443,3.8261390917197453e-07,0.00016420918294799685,0.084220795138017,Acteur périphérique
2733,0.005943536404160475,0.28291179149443,1.305406471332382e-06,0.00016368546778215592,0.08420754025611202,Acteur périphérique
3222,0.003714710252600297,0.28646424517593644,1.375530936235471e-05,0.00016443912191097543,0.08417344946071245,Acteur périphérique
3032,0.005448241703813769,0.2828721541155867,1.332839266265654e-06,0.00018401080549024964,0.08414145773611124,Acteur périphérique
2851,0.005448241703813769,0.2828721541155867,2.424581696527716e-06,0.00018312781913324197,0.08411882019597045,Acteur périphérique
2807,0.005448241703813769,0.2828721541155867,3.826276935245356e-06,0.00018069601502125938,0.08405547281356046,Acteur périphérique
407,0.003714710252600297,0.28632205913635395,2.7607947790715643e-05,0.0001624139111482517,0.08402757336801128,Acteur périphérique
2058,0.018821198613174838,0.26105508145849493,6.83835490216777e-06,0.00017517996768435812,0.08392530105069954,Acteur périphérique
2959,0.004210004952947003,0.2827731092436975,2.9629570786940893e-07,0.00023185990503617667,0.08389731205912546,Acteur périphérique
2883,0.003714710252600297,0.2869528140989198,3.0188677646997983e-05,0.00013988491150547419,0.08388243335363149,Acteur périphérique
3139,0.005200594353640416,0.2828523395909218,2.419550268367726e-06,0.00018542646645523732,0.083878086068564,Acteur périphérique
2024,0.013125309559187715,0.26655224767311375,5.557011581647525e-05,0.00027442949902401734,0.08387403982515627,Acteur périphérique
2972,0.004210004952947003,0.2827731092436975,2.5550566405753983e-07,0.00023061571966048703,0.08386442839851843,Acteur périphérique
3382,0.004210004952947003,0.2827731092436975,1.284351174170494e-07,0.00022986728842841153,0.08384458344223235,Acteur périphérique
2848,0.005200594353640416,0.2828523395909218,6.0307510701400185e-06,0.00018308345998113392,0.08381846323094506,Acteur périphérique
2830,0.005448241703813769,0.2828721541155867,1.6932136695840805e-06,0.0001712065070717355,0.08380352883659248,Acteur périphérique
2983,0.004210004952947003,0.2827731092436975,1.4938822425734902e-06,0.00022686078650846318,0.0837660360025525,Acteur périphérique
40,0.010896483407627538,0.26183374400207493,1.3796059569123122e-05,0.0004956290864477818,0.08375044499273901,Acteur périphérique
324,0.0064388311045071814,0.2748808713410483,0.0003570744435014176,0.00032966175182066874,0.08368078213753706,Acteur périphérique
2759,0.005448241703813769,0.2828721541155867,6.926609519801949e-06,0.00016613007632779024,0.08367273067173742,Acteur périphérique
2868,0.005200594353640416,0.2828523395909218,5.311738316547839e-06,0.00017681490891079398,0.08365246563437602,Acteur périphérique
2934,0.004952947003467063,0.2828325278419836,3.6340516588048607e-06,0.00018754473758627073,0.08363335167215445,Acteur périphérique
2762,0.005200594353640416,0.2828523395909218,3.7866986431785473e-06,0.00017582065459893805,0.08362525584837102,Acteur périphérique
3236,0.005200594353640416,0.2828523395909218,2.6905743589087402e-06,0.00017529195823004053,0.08361060895328826,Acteur périphérique
3294,0.005695889053987122,0.2828919714165616,2.744080595724671e-06,0.00015226634680867045,0.08360542543985758,Acteur périphérique
3245,0.003467062902426944,0.28674904132935664,1.9488053261981282e-05,0.00014591958389376805,0.08360296372870987,Acteur périphérique
3306,0.005448241703813769,0.2828721541155867,3.1040002334521523e-06,0.00016287800794583478,0.08358445892887413,Acteur périphérique
2822,0.003467062902426944,0.28628146047500885,8.049632523447418e-06,0.00015569486072143464,0.08352170999610167,Acteur périphérique
2677,0.003714710252600297,0.2853508585965656,2.2464755552725047e-05,0.00016875172878858091,0.0835015871349348,Acteur périphérique
2396,0.017087667161961365,0.26093699515347335,7.354473290702076e-06,0.00023783738092699608,0.08348495964039647,Acteur périphérique
2603,0.016840019811788013,0.2609201344016542,1.0663023576736632e-05,0.00024802163496387663,0.08345664744870142,Acteur périphérique
654,0.008172362555720653,0.2712980381617845,1.2096361367309348e-05,0.00034886953474552404,0.08343813567268013,Acteur périphérique
3286,0.005695889053987122,0.2828919714165616,1.6290651859392814e-06,0.0001458909753737973,0.0834363595463073,Acteur périphérique
2981,0.005695889053987122,0.2828919714165616,1.53927416630015e-06,0.0001451810643410567,0.08341755516011348,Acteur périphérique
3361,0.003467062902426944,0.28628146047500885,1.3241347179355118e-05,0.00015140056911702789,0.08341154163715697,Acteur périphérique
2825,0.004952947003467063,0.2831299957930164,1.1967015839475613e-05,0.00017043889701708984,0.08339818537000103,Acteur périphérique
3199,0.005448241703813769,0.2828721541155867,2.5345772249661137e-06,0.00015524749320047724,0.08338258607608111,Acteur périphérique
3039,0.005448241703813769,0.2828721541155867,3.931906251824525e-07,0.0001544003671703009,0.08335887705881503,Acteur périphérique
2667,0.004952947003467063,0.2828325278419836,4.3113567723040054e-06,0.0001770112043963642,0.08335559019721958,Acteur périphérique
2659,0.014363546310054482,0.2607516466485858,4.058937958143192e-05,0.00035514696950222793,0.08331115374690387,Acteur périphérique
2519,0.00866765725606736,0.2782524807056229,1.9732396805858325e-06,0.0001341341814800877,0.08327745186279037,Acteur périphérique
3314,0.00396235760277365,0.2827533085918353,2.2551370576197388e-07,0.00021972749001081973,0.08327543098359523,Acteur périphérique
569,0.003714710252600297,0.28644392423919984,2.4853694473709113e-06,0.00013097933480812603,0.0832683198690016,Acteur périphérique
2938,0.004952947003467063,0.28303077030910495,9.05121360950803e-06,0.00016820807063716868,0.08326693868638682,Acteur périphérique
3283,0.00396235760277365,0.2827533085918353,1.6513553444048888e-07,0.00021872097921100562,0.08324881193751793,Acteur périphérique
3380,0.005200594353640416,0.2828523395909218,2.6831945373842544e-06,0.00016143460103843702,0.0832446398005508,Acteur périphérique
2438,0.016840019811788013,0.2609201344016542,8.841403041312399e-06,0.00024002947734229484,0.08324444204340774,Acteur périphérique
3103,0.004952947003467063,0.2828325278419836,2.210048854184948e-06,0.00017256806999412568,0.08323693776400971,Acteur périphérique
2918,0.004952947003467063,0.2828325278419836,1.120553131147067e-06,0.00017252942506914963,0.08323523697390535,Acteur périphérique
3423,0.00396235760277365,0.2827533085918353,1.4401328619255585e-07,0.00021789618473152825,0.08322701641966843,Acteur périphérique
2879,0.00396235760277365,0.2827533085918353,8.832531622283624e-08,0.00021774077552494416,0.08322287738768093,Acteur périphérique
3008,0.00396235760277365,0.2827533085918353,5.705254074627857e-08,0.00021745041812683405,0.0832151896974201,Acteur périphérique
2737,0.005200594353640416,0.2828523395909218,2.8992401676001184e-06,0.00015975278501609912,0.08320035892459246,Acteur périphérique
3356,0.004952947003467063,0.2828325278419836,6.155617352751611e-07,0.00017071510251222586,0.08318700651706659,Acteur périphérique
2606,0.018573551263001486,0.2610382054431444,3.1988592928012046e-07,0.00015869401229696918,0.08318649841025842,Acteur périphérique
280,0.010648836057454186,0.261816767165921,1.0287622955860242e-05,0.0004836864849742454,0.08313343721837269,Acteur périphérique
2707,0.003714710252600297,0.286159733541209,2.7334828982299316e-05,0.00013262702442530733,0.08312539733458074,Acteur périphérique
3163,0.005695889053987122,0.2828919714165616,6.548362935792041e-07,0.00013272985053231704,0.08308817384587215,Acteur périphérique
3276,0.004952947003467063,0.2828325278419836,4.426207685410664e-06,0.000166682362129563,0.0830828833327179,Acteur périphérique
2964,0.004457652303120356,0.28354750368653886,1.666794620819531e-05,0.00016804841468728745,0.08305996531086253,Acteur périphérique
3943,0.006191183754333828,0.27783129214256225,0.0002915718165475291,0.00023915951855306214,0.08305904473450584,Acteur périphérique
2967,0.005448241703813769,0.2828721541155867,1.2959802158508879e-06,0.00014198378002321685,0.08303152602690672,Acteur périphérique
3604,0.018821198613174838,0.2402856292770009,6.802490673368898e-05,0.0006983538389218126,0.08302105205760088,Acteur périphérique
590,0.003467062902426944,0.28541136556403734,0.00031092646334352376,0.00015276708084737675,0.08301517735099122,Acteur périphérique
2968,0.0032194155522535907,0.28664726343437213,1.9767991497023365e-05,0.00013691644445511657,0.0830056893647303,Acteur périphérique
646,0.0032194155522535907,0.2869528140989198,4.096781684456105e-05,0.00012810550632409002,0.08300336333732422,Acteur périphérique
2789,0.0047052996532937095,0.2828127188681888,2.4235234912767874e-06,0.0001749735851340814,0.08299916631559039,Acteur périphérique
3138,0.0047052996532937095,0.2828127188681888,2.8572828520268634e-06,0.0001743489606846012,0.0829829411634262,Acteur périphérique
186,0.010896483407627538,0.26183374400207493,8.069594875170074e-06,0.00046621447393238173,0.08297004742382393,Acteur périphérique
2687,0.005200594353640416,0.2828523395909218,3.693808879673279e-07,0.0001510655166357122,0.08296935388643527,Acteur périphérique
3430,0.005200594353640416,0.2828523395909218,2.1901671198074634e-06,0.00015058521871921454,0.08295780626913829,Acteur périphérique
332,0.010648836057454186,0.261816767165921,1.1942664858347235e-05,0.000475988110756862,0.08293116102896786,Acteur périphérique
3057,0.004210004952947003,0.28322929087465804,6.948906472275646e-06,0.0001826813120843255,0.08292685928805055,Acteur périphérique
2391,0.017830609212481426,0.2609875904860393,1.0273090215554836e-05,0.00018254906939600983,0.08292467340115124,Acteur périphérique
2696,0.0047052996532937095,0.2828127188681888,3.7400083485787043e-06,0.00017144585156738523,0.08290682289031702,Acteur périphérique
2859,0.004952947003467063,0.2828325278419836,2.646854156165683e-06,0.000159939189774851,0.08290368927240312,Acteur périphérique
3329,0.0047052996532937095,0.2828127188681888,3.850276770067601e-06,0.00017022385355686294,0.08287461949455124,Acteur périphérique
2136,0.01832590391282813,0.2610213316095669,6.940104856185388e-07,0.00015757025991921118,0.0828577071731621,Acteur périphérique
367,0.0079247152055473,0.27435792906644924,2.2740367139449487e-05,0.0002547357486650846,0.08284582295177241,Acteur périphérique
2891,0.005448241703813769,0.2828721541155867,6.981354874674295e-07,0.00013376004168693618,0.0828139687481783,Acteur périphérique
3421,0.004952947003467063,0.2828325278419836,2.3066301981139138e-06,0.0001562464996504977,0.0828059551161162,Acteur périphérique
3241,0.0047052996532937095,0.2828127188681888,5.716281134151428e-07,0.00016757001579584195,0.08280248627472268,Acteur périphérique
528,0.0032194155522535907,0.28640329101354706,4.305748410574852e-06,0.0001359529140328455,0.08279721827201399,Acteur périphérique
2735,0.0047052996532937095,0.2828127188681888,4.6934896050138985e-06,0.0001670894795753202,0.0827923689854067,Acteur périphérique
3171,0.0047052996532937095,0.2828127188681888,4.020422934143111e-06,0.00016672759903497563,0.08278239172287359,Acteur périphérique
3307,0.0047052996532937095,0.2828127188681888,3.706262834309826e-06,0.00016667584522700216,0.0827808287972827,Acteur périphérique
3300,0.004457652303120356,0.2827929126689544,1.7793572242188514e-06,0.00017687548031659756,0.08274756108823476,Acteur périphérique
2809,0.0047052996532937095,0.2828127188681888,2.1983914305109206e-06,0.0001646804835103398,0.08272719107991303,Acteur périphérique
2779,0.0047052996532937095,0.2828127188681888,4.609519425772612e-07,0.00016465873211096222,0.08272553190951876,Acteur périphérique
2004,0.012382367508667657,0.26649947201689544,5.8957157616047985e-05,0.00026288635677155874,0.08267173460631583,Acteur périphérique
2948,0.005200594353640416,0.2828523395909218,1.3306388742942703e-06,0.00013931710988885748,0.08265968560405187,Acteur périphérique
2378,0.012382367508667657,0.26649947201689544,4.2800263033150596e-05,0.00026137159139707735,0.08262164338375615,Acteur périphérique
2982,0.003714710252600297,0.2827335107127853,4.887328716941941e-08,0.00020573585136756731,0.0826043848005309,Acteur périphérique
2055,0.018078256562654778,0.26100445995733956,1.7761817224150212e-06,0.00015781109539282856,0.08256539749017565,Acteur périphérique
573,0.0079247152055473,0.2704078216031608,3.043763233996615e-06,0.00035047020034089044,0.08255479573619771,Acteur périphérique
3393,0.0047052996532937095,0.2828127188681888,3.810928769223167e-06,0.00015783543144662042,0.08254742408334996,Acteur périphérique
3404,0.004457652303120356,0.2833684210526316,1.7474674629940415e-05,0.00015269865369779478,0.08252783147748051,Acteur périphérique
3042,0.004952947003467063,0.2828325278419836,2.569079259469388e-06,0.00014563581091242296,0.08252589700365391,Acteur périphérique
3189,0.0047052996532937095,0.2828127188681888,1.5325602765890524e-06,0.00015584732382370174,0.08249349690079522,Acteur périphérique
2304,0.016344725111441305,0.2608864194340354,7.07486500692479e-06,0.00023395388557356596,0.08248421526202597,Acteur périphérique
477,0.0029717682020802376,0.28601784955376114,6.287801187210477e-07,0.00014348559147868897,0.08243259796552307,Acteur périphérique
